#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
1812,claim,6994472690,13,a friend learned  in the media a claim that more people speak english as their second language than those who use it as their primary language,not verified,active,636763,226073,10023,732,122
1813,claim,7780525375,22,a friend learned  in the media a claim that snakes can predict earthquakes,verified,active,399447,163293,27933,1226,566
1814,claim,8546844306,5,a friend learned  in the media a claim that cats can't taste sweet flavors,not verified,banned,876005,338980,117552,7286,3719
1815,claim,8125404560,43,a friend learned  in the media a claim that a man once set a record by putting on over 260 t-shirts,not verified,under scrutiny,938789,473821,105249,3901,641
1816,claim,3595978060,38,a friend learned  in the media a claim that the roar of a lion can be heard up to 5 miles away,not verified,active,722932,286381,55205,6754,338
1817,claim,1599166625,20,a friend learned  in the media a claim that honeybees can recognize human faces,not verified,under scrutiny,727560,19538,889,470,24
1818,claim,1293161458,57,a friend learned  in the media a claim that you can burn calories just by standing,not verified,active,141221,21791,7075,28,6
1819,claim,5138994161,16,a friend learned  in the media a claim that mice typically only live for 6 months in the wild,not verified,under scrutiny,883411,109139,3534,2148,118
1820,claim,3286995201,48,a friend learned  in the media a claim that the insect population of the world is 1 billion times more than the world population,not verified,banned,477833,56915,18861,722,470
1821,claim,2871241632,45,a friend learned  in the media a claim that the earth holds about 11 quintillion pounds of air,not verified,under scrutiny,265358,142533,35596,3083,71
1822,claim,6895640613,9,a friend learned  in the media a claim that the queens in ant colonies live for around 30 years,not verified,under scrutiny,15721,6648,752,104,52
1823,claim,2301896277,35,a friend learned  in the media a claim that there are 366 dimples on a regulation golf ball,not verified,active,630769,233074,49612,5723,3387
1824,claim,6084674951,16,a friend learned  in the media a claim that china is the world’s largest silk producer,verified,active,455449,219104,50002,2191,1374
1825,claim,5450522063,59,a friend learned  on social media that austrian physicist erwin schrödinger was allergic to cats,not verified,active,971989,22908,1005,229,80
1826,claim,1574867330,5,a friend learned  on social media that there are more microorganisms in one teaspoon of soil than people on the planet,not verified,active,502254,329085,103347,4445,1546
1827,claim,4403822577,10,a friend learned  on social media that the largest rock on earth is in australia,not verified,active,437582,202577,49380,4254,2605
1828,claim,3444208760,59,a friend learned  on social media that the most productive work day of the week is tuesday ,not verified,under scrutiny,39707,20314,6651,263,3
1829,claim,7177728009,32,a friend learned  on social media that the first electric vehicle was created in 1832,not verified,active,213035,141631,56359,1257,384
1830,claim,8107282894,55,a friend learned  on social media that elvis presley has sold more records than the music band the beatles,not verified,active,761950,354235,33933,1934,551
1831,claim,9045167336,38,a friend learned  on social media that violins are constructed from 70 individual wooden pieces,verified,banned,87153,27367,326,496,224
1832,claim,4805229333,33,"a friend learned  on social media that 99% of individuals in denmark, ireland and the united arab emirates have internet access",not verified,active,671909,176807,53334,86,39
1833,claim,5301977762,24,a friend learned  on social media that the world generates 2.5 quintillion bytes of data every day,not verified,under scrutiny,887540,348410,19727,4902,1504
1834,claim,7269700957,38,a friend learned  on social media that the average user checks their mobile phone around 150 times each day,not verified,active,593107,259945,2708,1065,351
1835,claim,1839463227,52,a friend learned  on social media that 1 in 3 people have never used the internet,not verified,active,234423,94601,22825,1742,937
1836,claim,5292450267,50,a friend learned  on social media that the longest recorded cricket match lasted 14 days ,not verified,under scrutiny,956573,223951,79760,1444,426
1837,claim,7831289093,57,a friend learned  on social media that kite flying is a professional sport in thailand.,not verified,active,898037,413611,87959,9738,2011
1838,claim,6993700164,11,a friend learned  on social media that american basketball legend wilt chamberlain never fouled out of a game,not verified,active,903905,282266,99053,6762,2869
1839,claim,7320630502,39,a friend learned  on social media that the concorde was the fastest passenger jet ever,not verified,active,898181,321208,36255,3498,1512
1840,claim,7925443301,41,"a friend learned  on social media that london, england has the world's oldest subway system",not verified,banned,316907,69255,300,802,41
1841,claim,7163716585,58,a friend learned  on social media that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,170117,92445,24386,1122,509
1842,claim,6206205238,47,a friend learned  on social media that the moon was once part of the earth,not verified,banned,524399,150577,3896,1935,239
1843,claim,7433406450,50,a friend learned  on social media that neptune radiates more heat than it gets from the sun,not verified,active,344410,199094,11596,4945,316
1844,claim,7473673087,38,a friend learned  on social media that there are more stars in the universe than grains of sand on earth,not verified,banned,60096,17735,3826,119,45
1845,claim,4626342920,43,a friend learned  on social media that it rains diamonds on jupiter and saturn,not verified,active,909596,565251,20599,12243,5230
1846,claim,9335634828,60,a friend learned  on social media that there is a world championship for throwing mobile phones,not verified,active,178884,56041,5049,889,363
1847,claim,1288367582,49,a friend learned  on social media that captive ravens can speak better than parrots,not verified,banned,473929,149452,37271,3492,981
1848,claim,4200524376,9,a friend learned  on social media that the scottish were the first people to fry chicken,not verified,active,769883,408853,32068,5415,1325
1849,claim,2639016870,54,a friend learned  on social media that avocados never ripen while they are still attached to the tree,verified,active,336966,51285,6671,1018,466
1850,claim,3854171377,36,a friend learned  on social media that china owns all of the pandas in the world,not verified,under scrutiny,359359,128017,37639,2604,109
1851,claim,9517055309,40,a friend learned  on social media that people don’t sneeze in their sleep,not verified,active,380318,202147,42528,3506,1333
1852,claim,4297521895,45,a friend learned  on social media that may 22nd is the least common birth date,not verified,under scrutiny,911619,555417,13790,6991,3121
1853,claim,8703696060,38,a friend learned  on social media that penguins can jump as high as 9 feet in the air,not verified,active,844534,457792,31645,1925,1050
1854,claim,2685019748,15,"a friend learned  on social media that the canary islands are named after types of dogs, not birds",not verified,active,122273,70850,21297,1300,82
1855,claim,1845687852,35,a friend learned  on social media that our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,887453,118838,28568,577,92
1856,claim,9323412058,23,a friend learned  on social media that q' is the only letter that doesn’t appear in any u.s. state name,not verified,under scrutiny,415932,273970,64388,1111,211
