#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
1293,opinion,8263942141,23,someone shared with me that drone deliveries are becoming more common.,not verified,active,49913.0,10350.0,1763.0,472.0,53.0
1294,opinion,2701986090,56,studies indicate that the number of businesses is declining.,not verified,active,13042.0,2617.0,400.0,133.0,12.0
1295,opinion,6387907340,49,a friend told me that the number of businesses is declining.,not verified,active,42980.0,9291.0,2339.0,546.0,25.0
1296,claim,9118217582,41,a friend told me that american industrial output has tripled.,not verified,under review,108214.0,37704.0,7349.0,2949.0,111.0
1297,claim,3575635903,19,someone shared with me that american industrial output has tripled.,not verified,active,26257.0,8152.0,1375.0,655.0,14.0
1298,claim,2559311872,53,research shows that the metro of st. petersburg is deepest.,not verified,under review,327689.0,97201.0,22403.0,9403.0,835.0
1299,opinion,3207258290,6,research shows that the metro of st. petersburg is deepest.,not verified,active,75224.0,15054.0,3783.0,1720.0,73.0
1300,opinion,6520781468,40,studies indicate that drone deliveries are becoming more common.,not verified,active,15287.0,3894.0,549.0,201.0,5.0
1301,claim,2601660569,18,studies indicate that there are more microbes than stars.,not verified,active,793.0,252.0,64.0,13.0,0.0
1302,opinion,4299236992,56,i heard that there are more microbes than stars.,not verified,active,5451.0,1091.0,262.0,28.0,12.0
1303,claim,5224910537,13,studies indicate that there are more microbes than stars.,not verified,active,86728.0,28650.0,5917.0,2367.0,168.0
1304,opinion,1561372917,49,a friend told me that the metro of st. petersburg is deepest.,not verified,active,25986.0,5956.0,1203.0,542.0,45.0
1305,opinion,4964644895,34,someone shared with me that there are more microbes than stars.,not verified,active,91347.0,17554.0,3531.0,376.0,84.0
1306,opinion,8746369611,41,studies indicate that the metro of st. petersburg is deepest.,not verified,active,39650.0,7498.0,1053.0,257.0,100.0
1307,opinion,4761341021,15,research shows that there are more microbes than stars.,not verified,banned,382960.0,93081.0,19611.0,2568.0,940.0
1308,opinion,3861171759,30,a friend told me that the number of businesses is declining.,not verified,active,62281.0,14762.0,1799.0,633.0,130.0
1309,claim,4831703447,32,someone shared with me that american industrial output has tripled.,verified,banned,513633.0,182536.0,35559.0,15723.0,604.0
1310,opinion,2559180754,30,research shows that the number of businesses is declining.,not verified,active,21678.0,4883.0,1026.0,158.0,50.0
1311,claim,8989663136,8,research shows that there are more microbes than stars.,verified,banned,28889.0,9114.0,2336.0,476.0,19.0
1312,opinion,1548361897,18,a friend told me that drone deliveries are becoming more common.,not verified,active,5396.0,1289.0,222.0,89.0,5.0
1313,opinion,2696076207,14,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,10444.0,2277.0,533.0,170.0,7.0
1314,opinion,3634512937,41,someone shared with me that the number of businesses is declining.,not verified,active,55879.0,12195.0,2759.0,696.0,25.0
1315,claim,8834838385,56,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,65092.0,24585.0,4890.0,2091.0,194.0
1316,opinion,2482182716,47,research shows that drone deliveries are becoming more common.,verified,active,49837.0,11969.0,1862.0,662.0,126.0
1317,opinion,3586200059,13,someone shared with me that drone deliveries are becoming more common.,not verified,active,20569.0,5126.0,677.0,179.0,27.0
1318,opinion,6275725796,25,studies indicate that drone deliveries are becoming more common.,not verified,active,29033.0,6194.0,939.0,370.0,64.0
1319,claim,8349441536,53,i heard that american industrial output has tripled.,not verified,banned,179144.0,61188.0,7175.0,2721.0,315.0
1320,claim,6857235091,57,someone shared with me that the number of businesses is declining.,not verified,active,53919.0,17211.0,2445.0,581.0,48.0
1321,claim,1088010135,24,a friend told me that the metro of st. petersburg is deepest.,not verified,active,74143.0,25402.0,6389.0,3075.0,140.0
1322,claim,2718672644,6,studies indicate that the metro of st. petersburg is deepest.,not verified,active,13797.0,3953.0,776.0,213.0,28.0
1323,opinion,3127479447,39,a friend told me that the number of businesses is declining.,verified,under review,226536.0,55135.0,12018.0,5948.0,347.0
1324,claim,3660456756,30,a friend told me that the number of businesses is declining.,not verified,under review,61012.0,17515.0,4919.0,2386.0,146.0
1325,opinion,3609662660,43,research shows that the number of businesses is declining.,not verified,active,21377.0,5219.0,746.0,254.0,16.0
1326,claim,8533193949,28,a friend told me that drone deliveries are becoming more common.,not verified,active,161590.0,58152.0,14278.0,4395.0,377.0
1327,claim,8944979874,37,someone shared with me that drone deliveries are becoming more common.,not verified,active,12278.0,3765.0,518.0,242.0,4.0
1328,opinion,9018306506,14,i heard that american industrial output has tripled.,not verified,active,87551.0,16710.0,3362.0,854.0,150.0
1329,opinion,2245671026,21,studies indicate that the metro of st. petersburg is deepest.,not verified,active,48711.0,11714.0,1961.0,235.0,107.0
1330,opinion,8364148820,25,research shows that the number of businesses is declining.,not verified,active,9168.0,2140.0,299.0,38.0,21.0
1331,opinion,9253181097,9,a friend told me that american industrial output has tripled.,not verified,under review,93850.0,20392.0,4237.0,1257.0,34.0
1332,opinion,5311355483,16,research shows that drone deliveries are becoming more common.,not verified,active,35684.0,8580.0,1018.0,197.0,98.0
1333,claim,2928559251,35,research shows that drone deliveries are becoming more common.,not verified,banned,207042.0,76446.0,9839.0,1994.0,241.0
1334,opinion,3601840364,27,research shows that drone deliveries are becoming more common.,not verified,active,12819.0,3230.0,552.0,174.0,8.0
1335,opinion,8526284199,17,research shows that the number of businesses is declining.,not verified,active,14575.0,3199.0,564.0,198.0,41.0
1336,opinion,2962518220,26,someone shared with me that the number of businesses is declining.,not verified,active,43999.0,10784.0,1323.0,553.0,16.0
1337,claim,5424341836,42,i heard that there are more microbes than stars.,not verified,active,58255.0,19972.0,4894.0,2236.0,110.0
1338,opinion,4890354214,38,research shows that the number of businesses is declining.,not verified,active,31647.0,7495.0,1062.0,281.0,40.0
1339,claim,7741293583,15,studies indicate that american industrial output has tripled.,not verified,under review,73850.0,24032.0,4361.0,1484.0,127.0
1340,claim,7164294244,55,research shows that the number of businesses is declining.,verified,active,65202.0,22094.0,5470.0,2392.0,184.0
1341,claim,5006269279,48,i heard that american industrial output has tripled.,not verified,active,111169.0,37450.0,8445.0,3527.0,102.0
1342,claim,8106844231,31,research shows that drone deliveries are becoming more common.,not verified,active,32281.0,9116.0,1892.0,453.0,68.0
1343,opinion,4846648700,23,studies indicate that drone deliveries are becoming more common.,not verified,active,750.0,166.0,39.0,19.0,1.0
1344,opinion,7842481888,41,someone shared with me that drone deliveries are becoming more common.,not verified,active,44833.0,8604.0,1555.0,565.0,17.0
1345,opinion,3434661464,48,research shows that there are more microbes than stars.,not verified,active,85259.0,16758.0,2659.0,625.0,157.0
1346,claim,2208180577,18,studies indicate that the metro of st. petersburg is deepest.,verified,active,38451.0,11826.0,2125.0,1043.0,37.0
1347,claim,5765808100,47,someone shared with me that there are more microbes than stars.,not verified,active,41955.0,13104.0,2356.0,1175.0,41.0
1348,claim,3026058945,16,research shows that drone deliveries are becoming more common.,verified,under review,49772.0,14305.0,3651.0,476.0,103.0
1349,opinion,3848539097,58,someone shared with me that the number of businesses is declining.,not verified,active,22797.0,4343.0,774.0,303.0,24.0
1350,claim,3176047339,28,studies indicate that there are more microbes than stars.,not verified,under review,459094.0,151799.0,26581.0,6780.0,277.0
1351,opinion,5365382266,20,research shows that the number of businesses is declining.,not verified,active,35167.0,8397.0,1317.0,212.0,12.0
1352,opinion,9868267992,12,a friend told me that the metro of st. petersburg is deepest.,not verified,active,31154.0,6201.0,1229.0,572.0,60.0
1353,claim,1530333747,57,research shows that the number of businesses is declining.,not verified,active,7866.0,2679.0,489.0,185.0,14.0
1354,opinion,9464502410,34,someone shared with me that the number of businesses is declining.,not verified,active,68995.0,13653.0,2609.0,1026.0,57.0
1355,claim,7327933731,6,a friend told me that the metro of st. petersburg is deepest.,not verified,under review,10349.0,3303.0,865.0,233.0,25.0
1356,opinion,8526322622,22,someone shared with me that the number of businesses is declining.,not verified,active,28183.0,6656.0,725.0,296.0,35.0
1357,opinion,2956710588,36,research shows that drone deliveries are becoming more common.,not verified,active,72097.0,14976.0,2041.0,834.0,57.0
1358,claim,8947362406,20,studies indicate that drone deliveries are becoming more common.,not verified,under review,343172.0,114151.0,30547.0,5154.0,1005.0
1359,claim,4997933869,45,i heard that drone deliveries are becoming more common.,not verified,banned,195354.0,59445.0,7915.0,3108.0,234.0
1360,opinion,1286494079,29,a friend told me that the metro of st. petersburg is deepest.,not verified,active,128664.0,23548.0,4120.0,1253.0,258.0
1361,opinion,9650138799,24,someone shared with me that the metro of st. petersburg is deepest.,verified,active,59663.0,15413.0,3061.0,762.0,115.0
1362,claim,5489782662,54,research shows that the metro of st. petersburg is deepest.,not verified,active,105324.0,31446.0,6814.0,2359.0,250.0
1363,opinion,4027721810,44,studies indicate that drone deliveries are becoming more common.,verified,active,16527.0,4204.0,906.0,148.0,35.0
1364,opinion,1256002565,26,studies indicate that the number of businesses is declining.,not verified,banned,999817.0,259359.0,36623.0,8985.0,310.0
1365,opinion,8939350702,33,i heard that the metro of st. petersburg is deepest.,not verified,active,22680.0,4306.0,794.0,255.0,29.0
1366,claim,2661920517,34,studies indicate that there are more microbes than stars.,not verified,active,479.0,137.0,39.0,19.0,1.0
1367,opinion,9681515203,47,studies indicate that drone deliveries are becoming more common.,not verified,active,3900.0,917.0,169.0,28.0,11.0
1368,opinion,3529577143,57,studies indicate that there are more microbes than stars.,not verified,active,4679.0,1143.0,166.0,78.0,7.0
1369,claim,7038250066,35,research shows that american industrial output has tripled.,not verified,banned,509666.0,169534.0,43025.0,13522.0,772.0
1370,claim,2808171084,24,i heard that there are more microbes than stars.,not verified,banned,117098.0,37380.0,10504.0,3304.0,341.0
1371,opinion,6462559304,49,i heard that there are more microbes than stars.,not verified,active,2982.0,589.0,132.0,50.0,8.0
1372,claim,2389124878,12,i heard that the number of businesses is declining.,not verified,under review,200512.0,65616.0,14647.0,1807.0,454.0
1373,opinion,8651366924,40,someone shared with me that the number of businesses is declining.,not verified,active,88103.0,22710.0,3601.0,456.0,247.0
1374,claim,6881292872,10,a friend told me that drone deliveries are becoming more common.,not verified,under review,146433.0,41092.0,10715.0,5039.0,285.0
1375,claim,5330915824,5,someone shared with me that there are more microbes than stars.,not verified,active,32613.0,11116.0,1566.0,282.0,83.0
1376,opinion,9869623523,15,studies indicate that the metro of st. petersburg is deepest.,not verified,active,27682.0,5984.0,1249.0,279.0,35.0
1377,claim,2658156135,46,research shows that there are more microbes than stars.,not verified,banned,275476.0,95906.0,19880.0,8596.0,184.0
1378,opinion,8225180977,17,someone shared with me that drone deliveries are becoming more common.,not verified,active,15175.0,2976.0,664.0,192.0,32.0
1379,claim,7731720248,42,i heard that the number of businesses is declining.,not verified,active,46858.0,14167.0,2461.0,823.0,75.0
1380,opinion,9838952875,53,research shows that drone deliveries are becoming more common.,not verified,active,3045.0,583.0,138.0,43.0,7.0
1381,claim,9634576009,27,someone shared with me that the number of businesses is declining.,not verified,banned,3401.0,1229.0,136.0,37.0,8.0
1382,claim,4021458938,24,a friend told me that the number of businesses is declining.,not verified,under review,262070.0,95868.0,20888.0,8166.0,684.0
